A,Agilent Technologies Inc.,122.07,4.696112843270288,-117.37388715672971,2.34642695846954,7.042539801739827,1.4339275857313856,6.348388493192589,-115.7216115068074,15.880748011975093,-106.18925198802489
AA,Alcoa Corp,24.55,9.336867990444512,-15.213132009555489,7.518975490000822,16.855843480445333,18.259600707119308,9.412165312948096,-15.137834687051905,18.259600707119308,-6.290399292880693
AAP,Advance Auto Parts Inc,160.35,12.743218482513848,-147.60678151748616,69.25965922323311,82.00287770574695,28.764771973563445,23.290339693201403,-137.0596603067986,54.32344155049369,-106.0265584495063
AAT,American Assets Trust Inc,31.08,2.270962036422902,-28.809037963577097,0.0,2.270962036422902,20.98236764572377,2.07021291478299,-29.00978708521701,21.024782925543075,-10.055217074456923
ABB,ABB Ltd.,28.78,3.8964125010594755,-24.883587498940525,2.140997494071743,6.037409995131219,1.8444310596279407,3.101725150287047,-25.678274849712956,7.722719095376403,-21.057280904623596
ABBV,Abbvie Inc,107.74,4.8015674255051595,-102.93843257449484,1.8744177589836157,6.675985184488775,-58.284765385386606,-2.5415066170146425,-110.28150661701464,7.404799582015033,-100.33520041798496
ABC,Amerisource Bergen Corp.,101.22,23.892384278635497,-77.32761572136451,64.3798830665322,88.27226734516769,-45.27896694847712,-1.681581134714321,-102.90158113471432,-3.4059650870284064,-104.6259650870284
ABEV,Ambev S.A.,2.55,2.5226139973919017,-0.027386002608098092,1.1213136105787387,3.64392760797064,3.69008710372522,1.0141858301866074,-1.5358141698133925,10.665807383632627,8.115807383632628
ABG,Asbury Automotive Group Inc,169.45,0.21259442562897357,-169.23740557437102,42.97000012651961,43.182594552148586,-9.260820589593825,4.423001099061328,-165.02699890093865,42.09888150443015,-127.35111849556984
ABM,ABM Industries Inc.,43.18,5.876699246767267,-37.30330075323273,0.0,5.876699246767267,-6.121189017561238,6.784591139532682,-36.39540886046732,22.369323236362977,-20.810676763637023
ABR,Arbor Realty Trust Inc.,16.67,0.0,-16.67,0.0,0.0,6.2093627555873585,6.487441859699441,-10.18255814030056,10.8485630665776,-5.821436933422401
ABT,Abbott Laboratories,119.78,4.0349317202791735,-115.74506827972083,2.829193869899163,6.864125590178337,-3.242396166939504,4.81730656139654,-114.96269343860347,18.5060438608887,-101.2739561391113
ACC,American Campus Communities Inc.,40.96,0.3229552038121691,-40.63704479618783,0.0,0.3229552038121691,22.908429110475407,0.0170527090226363,-40.942947290977365,22.908429110475407,-18.051570889524594
ACCO,Acco Brands Corporation,8.1,0.9079668984052873,-7.1920331015947125,3.1800006173751614,4.0879675157804485,-7.672214467876845,3.1186229016321465,-4.981377098367853,7.674330940833501,-0.42566905916649844
ACI,Albertsons Companies Inc,16.17,3.9440791145366463,-12.225920885463356,9.96276833136592,13.906847445902565,-0.6141344256010169,1.8192040749965064,-14.350795925003496,6.387943178916768,-9.782056821083234
ACM,AECOM,57.89,7.072893176909906,-50.81710682309009,0.0,7.072893176909906,-4.591929400130584,6.088190207037841,-51.80180979296216,19.68839971807756,-38.20160028192244
ACN,Accenture plc,250.9,13.124625520958174,-237.77537447904183,0.0,13.124625520958174,14.79136345394322,8.783370806509707,-242.1166291934903,27.084479688743812,-223.8155203112562
ACRE,Ares Commercial Real Estate Corp,13.81,0.0,-13.81,0.0,0.0,14.129196682665409,12.577483715273036,-1.2325162847269642,14.129196682665409,0.31919668266540846
ADC,Agree Realty Corp.,64.56,0.09668909106787374,-64.46331090893213,0.0,0.09668909106787374,32.31206997321931,-0.976659076959018,-65.53665907695903,39.77356256194613,-24.786437438053873
ADM,Archer Daniels Midland Co.,56.58,1.192663349670517,-55.38733665032948,20.975474196232383,22.168137545902898,26.12219261508083,16.3033140171177,-40.2766859828823,35.81571620632183,-20.764283793678167
ADPT,Adaptive Biotechnologies Corp,56.57,5.032220787616848,-51.53777921238315,0.10282043929954093,5.135041226916389,4.489713741038882,4.545631448481312,-52.02436855151869,5.434326718083808,-51.13567328191619
ADS,Alliance Data System,96.5,64.50509095492323,-31.994909045076767,4.249490789260145,68.75458174418338,5.5297860911526255,119.3608204283164,22.8608204283164,27.71388815520448,-68.78611184479553
ADT,ADT Inc,7.61,0.6430584131575406,-6.966941586842459,0.2632985042314917,0.9063569173890323,-10.67600365870048,-0.0913635837300221,-7.701363583730022,4.123594846062741,-3.486405153937259
AEE,Ameren Corp.,70.27,0.5486370602242256,-69.72136293977577,2.0564022185382846,2.60503927876251,33.65631807576958,-2.080084393799762,-72.35008439379976,35.27854708118078,-34.99145291881921
AEL,American Equity Investment Life Holding Co,27.63,0.0,-27.63,0.0,0.0,66.49536287482775,60.100090382179566,32.47009038217956,66.49566716631692,38.865667166316925
AEM,Agnico Eagle Mines Ltd,55.87,1.3205996115916838,-54.549400388408316,2.676666419977629,3.9972660315693127,20.849975909825602,2.763861917458275,-53.10613808254172,22.524931221363012,-33.345068778636985
AEO,American Eagle Outfitters Inc.,25.7,4.166198611482152,-21.533801388517848,3.3695219521231237,7.535720563605276,6.121722541604279,3.691387867244201,-22.008612132755797,6.4277927225147184,-19.27220727748528
AEP,American Electric Power Company Inc.,74.85,1.2464056798870011,-73.60359432011299,2.553046578504601,3.799452258391602,40.92247799873381,-9.486543311116678,-84.33654331111667,41.1742974750323,-33.6757025249677
AER,Aercap Holdings N.V.,48.18,24.656839734656984,-23.523160265343016,0.0,24.656839734656984,65.21673095322772,29.50462120669258,-18.67537879330742,66.96412343952971,18.784123439529715
